1500_finish_s,3000_finish_s,5000_finish_s,mile1_s,mile2_s,mile3_s
214.7,466.72,18563.9,6343.3,5903.7,5711.6
214.7,466.72,24104.5,7943.9,7651.1,7695.2
214.7,466.73,1022.5,310.0,336.9,333.6
214.7,466.73,1120.8,354.4,363.3,379.8
214.7,466.74,1171.6,379.0,394.8,357.7
214.7,466.74,1262.5,426.6,411.0,386.0
214.7,466.74,1291.6,421.8,406.3,426.7
214.7,466.75,1307.8,418.5,424.2,417.8
214.7,466.75,1342.3,455.7,423.1,411.8
214.7,466.76,1378.9,434.0,453.6,463.9
214.7,466.76,1409.4,420.4,451.3,499.8
214.71,466.76,1439.5,461.9,476.3,445.7
214.71,466.76,1455.6,456.1,466.4,474.9
214.71,466.77,1448.6,449.9,459.2,484.5
214.71,466.77,1488.7,474.1,490.5,457.5
214.71,466.77,1499.7,491.1,487.4,467.5
214.71,466.79,1479.8,496.9,456.6,491.9
214.71,466.79,1497.2,483.1,476.2,508.1
214.71,466.79,1528.9,500.7,488.4,485.6
214.71,466.79,1542.5,461.1,509.5,504.3
214.71,466.79,1531.4,502.3,513.4,458.8
214.72,466.8,1529.0,507.3,473.3,498.4
214.72,466.8,1576.9,504.1,524.1,508.7
214.72,466.8,1623.7,540.1,517.8,521.8
214.72,466.8,1630.4,552.2,504.0,520.5
214.72,466.8,1647.4,509.9,546.0,534.4
214.72,466.8,1653.8,511.3,528.4,561.2
214.72,466.8,1665.8,578.3,534.3,497.4
214.72,466.8,1671.3,523.1,536.6,560.2
214.72,466.8,1683.2,537.2,556.6,534.4
214.72,466.8,1677.7,571.5,552.2,514.7
214.72,466.81,1702.7,555.2,559.6,542.3
214.72,466.82,1719.6,547.5,542.7,541.9
214.72,466.82,1698.8,529.3,574.2,546.8
214.72,466.82,1752.3,551.2,576.3,573.8
214.73,466.82,1772.8,555.5,573.6,581.2
214.73,466.82,1766.8,569.0,586.9,561.3
214.73,466.83,1770.4,554.4,542.3,617.8
214.73,466.83,1784.4,593.8,615.6,517.9
214.73,466.83,1818.0,566.1,607.5,585.8
214.73,466.83,1818.6,537.1,615.7,612.6
214.73,466.84,1844.9,624.7,608.0,553.3
214.74,466.84,1840.0,606.6,554.8,616.0
214.74,466.84,1901.8,592.6,635.4,586.1
214.74,466.85,1893.7,627.3,600.4,613.9
214.74,466.85,1916.5,595.8,634.5,616.3
214.74,466.86,1921.5,623.3,607.9,611.3
214.74,466.86,1925.0,608.8,652.4,588.0
214.74,466.86,1919.1,643.2,594.2,613.1
214.74,466.86,1920.6,614.1,614.0,630.7
214.74,466.86,1926.2,626.7,652.6,596.9
214.74,466.86,1937.9,578.0,662.3,630.3
214.74,466.87,1952.2,691.2,599.3,596.2
214.74,466.87,1951.9,646.5,641.0,601.3
214.75,466.87,1947.7,629.3,618.4,646.3
214.75,466.87,2007.9,619.0,654.8,653.2
214.75,466.87,2045.3,634.4,708.2,634.3
214.75,466.88,2049.7,647.7,698.5,624.9
214.75,466.88,2051.4,677.4,669.8,630.5
214.75,466.88,2066.1,693.0,674.4,639.3
214.75,466.89,2097.2,687.1,697.7,648.6
214.75,466.89,2115.6,692.2,658.5,688.1
214.75,466.89,2130.2,700.0,710.1,645.0
214.75,466.9,2151.5,685.8,675.9,707.6
214.75,466.9,2145.2,654.1,691.5,720.2
214.75,466.9,2161.9,703.8,693.5,683.5
214.76,466.9,2145.5,699.6,673.6,705.8
214.76,466.9,2166.1,662.7,713.2,717.0
214.76,466.9,2171.4,695.3,671.2,711.9
214.76,466.91,2177.1,740.4,701.8,652.6
214.76,466.91,2187.8,699.4,741.7,678.0
214.76,466.91,2201.2,690.5,693.6,726.7
214.76,466.92,2198.0,665.6,719.0,737.7
214.76,466.92,2238.3,700.2,756.9,690.8
214.76,466.93,2215.3,682.0,785.5,667.1
214.76,466.93,2206.7,714.3,748.3,684.3
214.76,466.93,2234.7,718.4,734.9,702.0
214.76,466.93,2253.2,708.1,731.8,731.8
214.76,466.93,2277.0,717.0,747.4,734.3
214.76,466.94,2314.4,736.5,743.1,733.0
214.76,466.95,2278.0,700.6,773.5,744.4
214.76,466.95,2298.9,729.2,764.8,722.5
214.77,466.95,2309.0,771.8,737.8,701.9
214.77,466.95,2317.7,747.3,754.2,721.1
214.77,466.95,2316.3,751.5,740.1,738.9
214.77,466.95,2345.6,755.0,778.3,730.4
214.77,466.95,2359.0,770.9,747.6,765.4
214.77,466.96,2389.2,742.9,748.9,809.9
214.77,466.96,2386.6,815.7,767.3,743.1
214.77,466.96,2415.8,758.4,802.6,771.4
214.77,466.96,2426.3,760.1,849.3,743.4
214.77,466.96,2540.9,784.9,871.9,792.2
214.77,466.97,2608.8,852.3,840.0,838.8
214.77,466.98,2623.2,888.0,831.5,830.0
214.77,466.99,2657.7,781.8,902.8,886.9
214.77,466.99,2670.5,862.0,869.9,858.9
214.77,466.99,2780.4,874.9,904.9,902.2
214.77,466.99,2806.5,844.8,925.9,935.5
214.77,467.0,2793.2,971.7,884.1,855.6
214.77,467.0,2875.5,942.9,951.7,880.5
214.77,467.0,2884.2,931.8,984.4,861.7
214.78,467.0,2950.0,953.7,1012.7,908.2
214.78,467.0,2985.1,982.2,937.0,987.0
214.78,467.0,2988.1,990.3,915.2,993.0
214.78,467.0,3000.2,977.2,933.4,970.8
214.78,467.0,2994.2,945.4,998.6,965.7
214.78,467.01,3031.8,1041.7,930.0,959.5
214.78,467.01,3021.3,997.1,967.8,956.8
214.78,467.02,3017.1,973.2,989.4,945.9
214.78,467.02,3014.3,988.6,994.0,941.3
214.78,467.02,3037.6,920.6,975.5,1048.4
214.79,467.02,3042.5,1020.0,969.0,942.3
214.79,467.02,3107.0,1024.3,957.0,1015.6
214.79,467.02,3119.8,1041.3,999.5,973.1
214.79,467.03,3185.6,979.2,992.0,1096.5
214.79,467.03,3319.7,1075.0,1057.0,1083.3
214.79,467.03,3311.1,1038.7,1029.0,1133.3
214.79,467.03,3392.3,1085.1,1093.9,1095.6
214.8,467.03,3385.3,1125.1,1097.2,1040.1
214.8,467.04,3404.8,1172.0,1133.4,997.6
214.8,467.04,3406.6,1150.3,1118.1,1030.4
214.8,467.04,3430.6,1093.0,1101.1,1128.0
214.8,467.04,3420.0,1117.5,1099.5,1079.3
214.8,467.05,3677.9,1188.3,1158.6,1210.5
214.8,467.05,3690.1,1165.6,1178.5,1213.0
214.8,467.05,4463.8,1478.4,1379.3,1476.5
214.8,467.06,4480.2,1483.0,1487.5,1331.6
214.8,467.06,4472.3,1448.0,1489.6,1410.0
214.8,467.06,1193.5,390.4,383.7,383.3
214.8,467.07,1396.4,465.2,440.0,435.5
214.8,467.07,1361.8,453.3,450.8,442.1
214.8,467.08,1586.3,519.7,479.3,521.2
214.8,467.08,1708.4,548.2,553.7,543.6
214.8,467.08,1753.9,587.8,583.7,543.0
214.8,467.09,1773.3,567.5,560.0,593.0
214.8,467.09,1809.5,573.1,581.8,568.5
214.8,467.09,1814.1,587.1,576.4,569.6
214.8,467.09,1788.4,599.9,582.8,560.1
214.8,467.1,1807.0,589.1,600.5,561.5
214.8,467.1,1815.9,598.5,603.5,559.9
214.8,467.1,1823.7,582.7,571.8,602.0
214.8,467.1,1878.8,620.5,602.4,589.0
214.8,467.11,1970.4,623.3,667.2,609.4
214.8,467.11,1998.6,646.4,640.3,640.7
214.81,467.11,2019.6,656.0,649.9,648.7
214.81,467.12,2122.4,651.6,684.6,724.2
214.81,467.12,2219.1,708.5,724.9,725.6
214.81,467.12,2282.6,773.2,738.5,702.8
214.81,467.12,2341.7,738.0,738.9,774.3
214.81,467.13,2342.6,759.4,752.8,758.5
214.81,467.13,2336.9,733.7,779.8,755.0
214.81,467.13,2360.3,782.7,746.6,749.6
214.81,467.14,2424.7,771.2,861.9,725.9
214.81,467.14,2446.6,782.7,780.1,808.0
214.81,467.14,2490.1,764.8,851.8,794.1
214.81,467.15,2489.6,781.4,781.8,847.5
214.81,467.15,2512.9,824.0,840.7,760.2
214.82,467.16,2517.1,781.9,822.1,830.4
214.82,467.16,2543.6,810.4,780.7,856.2
214.82,467.16,2557.1,852.5,818.4,818.2
214.82,467.16,2572.1,846.3,809.6,845.7
214.82,467.16,2577.9,788.4,825.9,871.8
214.82,467.16,2579.5,791.8,821.7,881.5
214.82,467.16,2588.9,860.8,794.7,842.8
214.82,467.16,2683.2,849.7,846.7,887.3
214.82,467.16,2698.7,848.1,913.0,843.6
214.82,467.17,2726.2,868.8,881.3,892.6
214.82,467.17,2757.8,887.2,900.6,877.1
214.82,467.17,2773.1,842.8,936.4,903.7
214.82,467.17,2799.0,883.0,924.5,890.5
214.82,467.17,2866.7,920.2,929.4,924.3
214.82,467.18,2952.2,947.9,964.9,946.3
214.83,467.18,3022.3,1007.4,986.1,929.6
214.83,467.18,3180.9,1017.5,1019.0,1033.6
214.83,467.18,3195.5,1018.6,1001.0,1058.3
214.83,467.19,3190.4,1031.5,1005.3,1066.1
214.83,467.19,3214.0,1025.2,1073.9,1005.8
214.83,467.2,3205.4,1084.5,1043.8,985.4
214.83,467.2,3198.7,1058.0,1054.6,988.2
214.83,467.2,3189.6,1001.1,1068.2,1028.8
214.83,467.2,3218.8,1067.5,1060.8,1011.1
214.83,467.2,3471.9,1117.8,1104.6,1137.7
214.83,467.2,3546.0,1167.5,1117.9,1132.3
214.84,467.2,3543.7,1146.0,1132.1,1135.6
214.84,467.21,3666.5,1247.0,1163.2,1135.0
214.84,467.21,3788.2,1233.2,1187.1,1230.6
214.84,467.21,3903.4,1285.8,1285.8,1193.1
214.84,467.22,3957.0,1301.1,1324.9,1223.7
214.84,467.22,3987.7,1262.6,1282.2,1303.2
214.84,467.22,3979.4,1287.4,1302.1,1260.4
214.84,467.22,4233.0,1341.7,1388.3,1365.4
214.84,467.22,4914.8,1606.8,1495.5,1641.2
214.84,467.22,5884.0,2026.2,1828.3,1803.5
214.84,467.23,6494.6,2218.8,1942.0,2102.3
214.84,467.23,7015.4,2310.6,2358.1,2073.8
214.84,467.23,92456.1,31377.6,28670.1,28957.2
214.84,467.23,108235.0,34719.9,35698.6,34283.3
214.85,467.24,122764.5,39687.7,41492.8,37730.5
214.85,467.24,191217.0,61539.0,63556.3,60065.3
214.85,467.24,193927.5,61716.9,64871.9,61998.7
214.85,467.25,203644.8,62121.7,70949.2,63675.1
214.85,467.26,219522.7,73412.9,69706.3,69393.1
214.85,467.26,219518.7,69956.9,72218.0,69830.3
214.85,467.26,3286.0,1048.2,1057.2,1067.7
214.85,467.26,4386.0,1305.9,1500.6,1442.3
214.85,467.26,4535.3,1480.6,1431.6,1450.6
214.85,467.27,4553.9,1451.9,1351.5,1592.6
214.85,467.27,4599.7,1413.9,1559.2,1463.7
214.85,467.27,4744.5,1554.8,1503.8,1542.3
214.85,467.28,6475.1,2057.2,2195.8,2000.9
214.85,467.28,3597.4,1125.4,1198.6,1138.6
214.85,467.28,1619.9,516.0,534.0,504.1
214.85,467.29,1655.8,555.4,529.4,520.3
214.86,467.29,1815.4,575.6,578.7,591.6
214.86,467.29,1817.7,606.3,579.4,563.3
214.86,467.29,1817.5,572.4,603.9,590.3
214.86,467.29,1828.0,613.6,597.8,566.8
214.86,467.3,1862.3,587.1,629.1,591.3
214.86,467.3,1971.7,623.7,662.1,604.0
214.86,467.3,1973.6,651.8,635.2,622.0
214.86,467.3,1962.9,650.5,615.5,629.4
214.86,467.3,1995.4,659.2,623.4,651.6
214.87,467.3,2115.0,701.5,620.8,708.4
214.87,467.31,2249.6,700.2,708.8,767.9
214.87,467.31,2344.0,753.0,728.9,767.8
214.87,467.31,2397.2,724.7,798.9,764.3
214.87,467.31,2463.2,794.3,792.5,802.3
214.87,467.32,2590.7,858.8,817.2,843.2
214.87,467.32,2771.1,932.1,895.9,852.6
214.87,467.33,2883.5,933.0,951.6,910.4
214.87,467.33,2933.9,975.4,936.9,937.3
214.87,467.33,2928.2,955.0,980.6,893.6
214.87,467.34,3134.1,1009.3,986.5,1040.1
214.88,467.34,3171.4,1014.3,1018.3,1034.8
214.88,467.35,3272.1,1070.3,1047.6,1031.1
214.88,467.35,3337.9,1070.1,1102.4,1050.8
214.88,467.35,3371.1,1091.3,1123.3,1046.7
214.88,467.35,3807.4,1219.0,1242.6,1225.9
214.88,467.36,4726.1,1562.5,1525.6,1479.9
214.88,467.36,5401.8,1835.6,1780.8,1604.2
214.88,467.36,87003.9,27788.0,28733.5,27797.5
214.88,467.36,100259.6,32969.2,31570.3,32958.5
214.88,467.36,167282.3,56266.1,54475.6,50281.1
214.88,467.36,179435.4,56022.1,58736.9,58656.4
214.88,467.36,1029.1,352.2,321.7,327.9
214.88,467.37,1063.8,341.5,337.6,333.7
214.88,467.37,1063.9,345.2,352.7,328.0
214.89,467.37,1064.7,336.4,348.5,329.9
214.89,467.38,1072.0,339.9,340.0,356.4
214.89,467.38,1074.9,344.8,344.9,336.5
214.89,467.39,1072.0,327.0,341.4,369.0
214.89,467.39,1086.5,345.9,348.1,358.1
214.89,467.39,1080.3,361.7,347.9,341.0
214.89,467.4,1088.8,347.9,365.2,346.8
214.89,467.4,1094.9,350.5,360.9,362.7
214.89,467.4,1128.1,333.2,362.2,381.0
214.89,467.4,1124.6,345.0,342.5,388.2
214.89,467.4,1118.6,344.9,360.1,372.6
214.89,467.4,1116.5,352.1,364.0,354.9
214.89,467.4,1119.2,370.9,363.7,353.0
214.89,467.4,1124.9,354.1,373.4,359.2
214.89,467.41,1144.5,375.6,356.3,366.2
214.89,467.42,1144.4,369.2,383.1,361.3
214.89,467.42,1143.7,385.5,369.0,351.6
214.89,467.42,1153.0,364.7,348.3,398.5
214.9,467.42,1167.2,371.7,362.0,391.5
214.9,467.43,1169.3,370.7,383.2,367.6
214.9,467.43,1191.9,360.2,374.2,397.4
214.9,467.43,1169.4,402.7,366.4,368.7
214.9,467.43,1188.0,382.6,375.7,376.8
214.9,467.43,1167.3,372.0,379.7,386.4
214.9,467.44,1172.0,375.4,364.7,396.3
214.9,467.46,1166.0,385.6,363.4,385.9
214.9,467.46,1182.7,401.7,383.4,360.0
214.9,467.46,1175.9,379.8,382.1,377.8
214.9,467.46,1185.8,410.7,369.3,365.5
214.91,467.47,1171.8,392.1,383.9,375.0
214.91,467.47,1193.1,374.9,390.6,382.4
214.91,467.47,1204.2,402.1,409.0,353.9
214.91,467.47,1176.3,403.2,397.5,351.7
214.91,467.47,1193.3,398.4,391.0,365.0
214.91,467.48,1200.6,383.7,387.4,390.6
214.91,467.48,1196.5,378.8,390.7,392.4
214.91,467.48,1201.2,370.2,412.9,390.3
214.91,467.49,1226.2,360.9,403.3,414.4
214.91,467.49,1205.1,406.9,377.5,386.2
214.91,467.49,1213.9,412.7,373.2,393.8
214.91,467.49,1216.7,376.0,392.8,403.9
214.92,467.49,1227.5,443.3,392.4,344.4
214.92,467.49,1231.8,389.5,398.7,399.2
214.92,467.5,1247.2,402.7,399.3,399.2
214.92,467.5,1250.3,393.1,393.3,420.0
214.92,467.5,1239.2,397.0,377.5,426.3
214.92,467.5,1243.4,431.4,416.8,356.8
214.92,467.5,1251.9,387.8,399.7,421.6
214.92,467.5,1264.0,405.0,410.3,405.5
214.92,467.51,1256.0,415.8,399.4,401.5
214.92,467.51,1267.4,411.7,410.2,400.2
214.93,467.51,1269.5,385.3,428.4,412.4
214.93,467.52,1279.4,416.2,415.4,404.1
214.93,467.52,1294.0,385.7,450.2,400.6
214.93,467.52,1288.2,410.1,415.5,414.6
214.93,467.52,1289.2,400.1,421.5,420.6
214.93,467.52,1307.8,423.9,407.6,413.1
214.93,467.53,1273.9,434.5,400.4,406.8
214.93,467.53,1298.1,396.6,395.2,447.1
214.93,467.53,1280.9,441.8,428.3,379.3
214.93,467.53,1296.2,407.9,424.8,427.1
214.94,467.54,1312.5,422.9,409.7,421.2
214.94,467.54,1309.2,435.1,426.9,403.9
214.94,467.54,1307.6,432.3,416.7,412.3
214.94,467.55,1319.8,401.5,448.4,429.1
214.94,467.55,1297.7,404.8,417.7,454.2
214.94,467.56,1327.6,424.7,424.1,437.9
214.94,467.56,1323.1,434.8,430.0,430.6
214.94,467.57,1322.2,456.1,408.0,426.4
214.95,467.58,1336.9,437.3,444.3,412.0
214.95,467.58,1337.3,431.9,432.7,430.3
214.95,467.58,1317.0,443.7,423.8,421.0
214.95,467.58,1348.0,437.0,427.3,436.2
214.95,467.59,1335.7,410.7,440.2,451.7
214.95,467.6,1349.3,435.4,417.3,443.6
214.95,467.6,1340.1,446.2,417.3,442.0
214.95,467.6,1342.8,425.2,437.4,439.4
214.95,467.6,1360.7,438.4,423.1,449.3
214.95,467.6,1353.3,439.4,430.3,429.4
214.95,467.6,1353.5,437.9,429.9,445.3
214.95,467.6,1345.1,435.9,441.5,434.5
214.95,467.61,1352.3,480.1,413.3,415.5
214.95,467.61,1371.1,446.9,420.2,458.8
214.95,467.61,1366.0,447.0,452.7,426.4
214.95,467.61,1362.8,435.9,430.6,454.9
214.96,467.62,1376.3,452.9,431.5,435.8
214.96,467.62,1381.1,464.6,448.9,420.3
214.96,467.63,1385.5,474.8,444.8,409.3
214.96,467.63,1385.9,469.2,462.9,406.6
214.96,467.63,1379.5,452.0,478.2,403.4
214.96,467.64,1378.5,444.7,453.4,433.7
214.96,467.64,1378.5,423.7,450.0,458.5
214.96,467.65,1389.1,437.8,458.9,443.6
214.96,467.65,1372.7,450.7,454.7,438.1
214.96,467.65,1382.3,426.9,462.5,455.3
214.96,467.65,1413.3,460.6,451.8,449.4
214.96,467.65,1395.0,481.8,435.6,426.2
214.96,467.65,1397.0,463.8,460.8,422.3
214.96,467.66,1384.8,449.1,437.0,461.4
214.96,467.66,1383.7,450.2,468.1,425.8
214.96,467.66,1400.3,459.4,441.6,436.8
214.97,467.66,1389.5,435.0,460.5,451.0
214.97,467.67,1395.9,448.6,440.7,462.1
214.97,467.67,1399.6,456.1,448.8,449.9
214.97,467.68,1408.6,425.0,462.8,463.7
214.97,467.68,1386.6,455.1,464.4,433.9
214.97,467.68,1395.9,445.4,471.3,439.5
214.97,467.68,1416.4,454.7,445.0,456.8
214.97,467.68,1403.2,457.0,464.7,437.1
214.97,467.68,1400.8,458.0,451.2,451.1
214.97,467.68,1406.1,454.9,477.0,432.1
214.97,467.69,1406.2,462.0,446.5,448.5
214.97,467.69,1406.3,427.4,458.7,471.3
214.97,467.69,1408.6,488.3,428.4,453.7
214.98,467.69,1419.7,487.6,452.7,430.4
214.98,467.69,1413.6,471.6,463.9,433.2
214.98,467.7,1422.4,439.6,452.5,482.8
214.98,467.7,1421.2,449.2,439.5,484.0
214.98,467.7,1425.9,451.6,462.0,446.1
214.98,467.7,1418.3,459.3,441.9,469.7
214.98,467.7,1449.9,502.2,472.7,430.9
214.98,467.7,1419.4,481.0,466.1,426.9
214.98,467.7,1414.7,455.8,465.7,462.4
214.98,467.7,1421.1,443.4,481.4,454.6
214.99,467.71,1417.8,467.8,467.0,446.5
214.99,467.71,1428.2,450.4,454.2,473.4
214.99,467.71,1426.3,464.7,465.0,452.3
214.99,467.71,1429.4,465.3,475.1,438.7
214.99,467.71,1449.9,482.1,439.9,466.9
214.99,467.72,1434.7,440.2,466.5,476.4
214.99,467.72,1433.3,451.5,487.8,447.5
214.99,467.73,1438.4,463.4,477.9,448.2
214.99,467.73,1448.3,474.6,487.3,424.3
214.99,467.73,1443.5,486.3,452.3,453.3
215.0,467.73,1453.1,459.0,481.3,450.3
215.0,467.73,1450.3,465.7,476.5,454.9
215.0,467.74,1445.4,457.5,456.6,480.4
215.0,467.76,1448.9,499.2,454.6,447.8
215.0,467.76,1445.1,469.6,457.0,471.0
215.0,467.77,1423.9,447.4,465.6,454.8
215.0,467.77,1454.5,462.3,480.5,462.0
215.0,467.77,1457.9,470.9,490.8,451.9
215.0,467.77,1456.9,466.3,463.2,477.7
215.0,467.78,1457.5,465.9,481.8,468.6
215.0,467.78,1451.8,458.9,497.9,462.9
215.0,467.78,1459.6,471.9,466.0,481.3
215.0,467.78,1468.8,451.8,473.0,488.8
215.0,467.78,1475.4,452.0,476.6,493.2
215.0,467.79,1466.4,452.4,500.5,469.5
215.0,467.79,1475.8,490.0,468.6,469.5
215.0,467.79,1481.7,481.5,512.1,454.6
215.0,467.8,1475.8,462.9,472.5,485.9
215.0,467.8,1486.6,459.9,491.2,478.0
215.0,467.8,1479.8,458.4,521.7,450.3
215.0,467.8,1483.2,504.7,454.9,477.6
215.01,467.8,1477.1,513.7,484.9,435.1
215.01,467.8,1480.6,501.6,470.6,477.6
215.01,467.8,1483.3,503.9,472.7,460.0
215.01,467.8,1484.2,509.2,476.1,460.0
215.01,467.8,1484.2,462.0,496.1,482.3
215.01,467.8,1499.2,463.3,490.9,496.0
215.01,467.8,1505.7,464.0,478.6,501.8
215.01,467.8,1498.6,501.3,487.2,459.6
215.02,467.8,1509.1,496.0,480.4,471.2
215.02,467.81,1507.8,473.3,484.5,498.6
215.02,467.81,1492.9,509.1,475.9,463.6
215.02,467.81,1501.9,495.7,492.9,464.8
215.02,467.82,1507.1,513.6,467.0,468.6
215.02,467.82,1513.2,487.8,485.8,480.6
215.02,467.82,1527.2,495.3,498.9,479.2
215.02,467.83,1513.6,470.0,535.3,459.1
215.02,467.83,1505.3,487.0,480.2,493.3
215.02,467.83,1508.5,501.6,482.5,468.6
215.02,467.83,1506.6,476.9,504.8,484.5
215.02,467.84,1536.8,518.7,460.8,487.0
215.02,467.84,1542.3,510.4,497.7,464.9
215.02,467.84,1547.0,492.6,486.6,505.5
215.02,467.85,1523.2,481.1,498.7,502.6
215.02,467.85,1539.7,490.2,482.4,506.4
215.02,467.85,1540.8,497.8,484.4,507.2
215.02,467.85,1530.4,502.2,482.5,500.9
215.03,467.85,1556.0,481.0,507.3,501.8
215.03,467.86,1547.9,513.4,510.2,468.6
215.03,467.86,1565.6,510.9,470.3,520.6
215.03,467.87,1550.3,487.7,514.8,493.1
215.03,467.87,1547.6,463.9,496.1,536.2
215.03,467.87,1565.1,492.8,507.8,498.6
215.03,467.88,1566.1,457.6,523.8,525.7
215.03,467.88,1566.5,488.0,550.1,473.2
215.03,467.88,1559.3,481.0,492.8,525.8
215.04,467.88,1575.6,482.6,516.6,524.4
215.04,467.88,1568.0,506.4,510.4,509.0
215.04,467.88,1571.7,506.8,508.9,507.8
215.04,467.88,1582.1,500.2,501.6,522.8
215.04,467.88,1590.8,533.6,496.8,499.9
215.04,467.88,1586.6,501.4,511.4,508.5
215.04,467.89,1565.6,483.2,534.8,511.0
215.04,467.89,1586.7,515.3,505.5,512.4
215.04,467.9,1590.4,495.0,532.2,506.8
215.04,467.9,1595.4,521.9,521.6,500.1
215.04,467.9,1589.6,534.4,518.5,478.6
215.04,467.9,1597.0,501.3,531.8,506.0
215.04,467.9,1582.4,517.9,503.9,510.9
215.04,467.9,1594.9,487.8,539.2,511.1
215.04,467.91,1614.9,570.4,495.3,482.9
215.04,467.92,1597.7,509.3,517.6,524.4
215.04,467.92,1617.6,486.2,524.4,548.7
215.05,467.92,1607.6,532.4,507.0,517.8
215.05,467.92,1607.9,534.2,511.6,511.3
215.05,467.93,1631.3,539.6,498.8,521.1
215.05,467.93,1620.8,515.1,542.0,500.6
215.05,467.94,1618.4,525.3,512.4,526.9
215.05,467.94,1606.3,499.3,515.1,549.2
215.05,467.95,1627.0,505.3,533.8,516.8
215.05,467.95,1630.2,548.0,514.7,507.2
215.05,467.95,1621.1,510.5,529.4,523.5
215.05,467.95,1608.2,513.9,522.5,519.8
215.05,467.95,1639.5,518.3,533.2,507.1
215.06,467.95,1637.0,525.7,530.8,513.8
215.06,467.95,1623.6,505.0,539.2,532.8
215.06,467.95,1632.6,498.1,529.9,550.8
215.06,467.96,1632.6,552.7,541.2,489.3
215.06,467.96,1626.5,534.1,529.8,514.7
215.06,467.97,1638.6,502.2,552.7,519.2
215.06,467.97,1621.8,528.3,535.4,516.9
215.06,467.97,1636.9,539.8,508.3,529.5
215.06,467.97,1641.7,580.2,509.8,498.7
215.07,467.98,1637.0,549.0,554.6,483.7
215.07,467.98,1631.9,548.2,552.0,495.4
215.07,467.98,1646.9,494.7,519.3,566.2
215.07,467.99,1640.2,530.6,521.7,545.4
215.07,467.99,1641.4,515.0,561.8,523.1
215.07,467.99,1647.2,543.1,525.4,530.2
215.07,467.99,1652.8,521.6,546.9,515.2
215.07,468.0,1648.9,536.2,536.3,536.9
215.07,468.0,1657.5,505.7,557.9,522.6
215.07,468.0,1671.9,541.5,537.8,521.1
215.07,468.0,1648.3,538.1,526.9,527.4
215.07,468.0,1632.6,535.5,543.2,519.1
215.07,468.0,1672.0,534.3,540.5,519.0
215.07,468.0,1653.7,542.4,550.4,517.7
215.07,468.0,1643.9,505.4,535.9,562.5
215.07,468.0,1667.6,543.6,540.2,534.0
215.08,468.0,1668.3,527.8,538.9,546.0
215.08,468.01,1677.8,528.5,551.7,525.7
215.08,468.01,1668.3,529.4,541.2,534.3
215.08,468.01,1683.6,548.1,531.9,531.2
215.08,468.02,1680.5,537.7,509.9,576.2
215.08,468.02,1684.4,555.5,531.8,545.1
215.08,468.02,1674.1,531.8,538.7,546.8
215.08,468.02,1675.3,551.5,545.4,517.2
215.08,468.03,1671.9,527.0,559.9,544.0
215.08,468.03,1684.2,534.2,557.5,524.8
215.08,468.03,1681.0,521.1,551.7,560.3
215.08,468.03,1689.0,505.2,538.1,581.7
215.08,468.03,1676.8,535.5,569.8,523.7
215.09,468.03,1688.5,559.2,536.5,536.7
215.09,468.04,1676.8,518.9,561.2,537.4
215.09,468.04,1693.3,500.7,557.1,577.6
215.09,468.04,1686.6,512.5,569.6,550.1
215.09,468.04,1689.9,531.4,577.7,527.4
215.09,468.04,1692.9,550.1,571.9,517.9
215.09,468.05,1709.1,537.0,531.4,566.8
215.09,468.05,1701.4,528.0,553.5,560.1
215.09,468.06,1708.6,553.5,541.2,555.1
215.09,468.06,1711.7,542.5,560.4,538.5
215.09,468.06,1699.5,596.3,536.5,512.9
215.09,468.07,1709.6,551.8,524.4,571.0
215.09,468.07,1709.1,588.0,539.2,527.8
215.09,468.07,1696.3,529.9,573.3,548.2
215.1,468.07,1702.6,537.0,582.9,532.9
215.1,468.07,1722.1,556.3,579.6,509.0
215.1,468.07,1687.5,502.1,571.6,557.3
215.1,468.08,1715.1,561.7,556.5,542.8
215.1,468.08,1722.2,545.1,536.9,562.4
215.1,468.08,1703.5,558.2,566.9,526.3
215.1,468.08,1715.1,516.9,552.2,586.7
215.1,468.09,1704.5,553.4,561.6,552.0
215.1,468.09,1724.9,548.9,568.1,550.1
215.1,468.09,1720.1,581.7,550.2,526.0
215.1,468.09,1729.3,502.8,571.5,586.0
215.1,468.09,1728.7,537.4,577.9,552.8
215.1,468.1,1723.1,555.0,550.4,562.8
215.1,468.1,1723.8,527.1,529.4,594.2
215.1,468.1,1722.9,551.3,575.5,544.8
215.1,468.1,1731.7,559.2,579.1,522.3
215.1,468.1,1736.5,520.4,567.0,590.1
215.1,468.11,1716.5,549.7,546.3,574.5
215.1,468.12,1746.1,535.1,598.4,543.4
215.11,468.12,1731.5,586.6,560.2,522.2
215.11,468.12,1744.5,585.5,551.8,542.7
215.11,468.12,1733.7,558.0,572.8,545.8
215.11,468.12,1746.3,546.9,560.8,570.2
215.11,468.13,1756.4,536.9,585.6,553.0
215.12,468.13,1744.6,537.1,576.4,558.2
215.12,468.13,1756.1,555.8,608.7,526.5
215.12,468.14,1751.4,574.7,583.3,532.1
215.12,468.14,1751.3,538.9,549.0,601.3
215.12,468.14,1752.7,564.5,574.9,555.6
215.12,468.14,1754.2,512.6,582.2,591.0
215.12,468.14,1788.2,617.5,569.6,535.7
215.12,468.15,1759.9,570.1,564.2,561.9
215.12,468.15,1756.4,520.3,571.2,598.7
